fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2019-01-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,2","0,0","1,6",Varias,"10,9",14:40,31,"5,0","14,4",09:21,"9,3","976,3",10,"973,9",24,56
2019-01-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","0,0","3,6",04:27,"11,1",Varias,33,"9,4","17,5",23:27,"5,2","974,2",02,"968,5",24,59
2019-01-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","7,6",08:51,"13,6",14:50,33,"7,8","18,9",00:56,"5,2","971,0",24,"966,1",04,65
2019-01-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8","0,0","5,2",Varias,"14,5",14:48,31,"5,3","14,7",06:03,"9,2","972,5",11,"970,1",Varias,71
2019-01-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,0","0,0","7,2",02:44,"12,8",11:48,27,"4,7","10,3",09:07,"3,8","970,1",00,"967,4",Varias,75
2019-01-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,8","3,0","5,9",23:50,"11,8",Varias,34,"3,9","11,4",05:42,"4,3","968,1",24,"966,4",Varias,78
2019-01-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,0","0,0","2,9",05:18,"7,1",02:05,34,"6,1","12,2",19:42,"0,9","969,0",11,"965,9",20,78
2019-01-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","5,9","4,2",00:03,"11,8",12:55,02,"2,8","8,1",02:36,"5,9","966,5",Varias,"962,2",24,72
2019-01-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,0","9,1","4,3",22:10,"7,6",00:00,06,"5,0","11,9",11:54,"0,0","965,2",24,"959,2",08,92
2019-01-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,2","0,0","3,9",06:02,"10,6",15:15,34,"4,7","11,4",09:06,"9,4","967,1",Varias,"965,2",Varias,75
2019-01-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"4,1","0,0","1,0",Varias,"7,2",13:04,33,"5,0","12,2",21:17,"5,7","966,9",00,"955,9",24,64
2019-01-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,1","0,2","2,4",04:40,"9,8",14:16,32,"6,4","15,8",05:29,"6,2","955,9",00,"946,9",14,69
2019-01-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,0","0,0","2,2",04:12,"9,8",Varias,34,"7,2","18,1",06:31,"9,5","959,4",24,"949,9",04,20
2019-01-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,0","0,0","5,4",00:00,"14,5",14:11,32,"3,1","10,8",00:00,"9,6","965,7",24,"959,4",Varias,49
2019-01-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,0","0,0","6,9",07:35,"15,0",13:22,33,"6,4","14,2",01:45,"9,2","968,5",11,"962,8",24,68
2019-01-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,0","0,0","4,6",23:59,"13,4",13:15,34,"2,5","15,8",18:54,"8,0","962,8",00,"956,2",14,54
2019-01-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","0,0","3,2",Varias,"11,7",15:05,31,"2,5","15,3",09:23,"8,8","961,8",Varias,"955,2",12,59
2019-01-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,6",Ip,"4,1",04:50,"7,1",13:04,33,"4,4","13,1",03:46,"0,0","963,3",08,"954,6",23,70
2019-01-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","0,0","3,1",06:52,"11,8",13:36,32,"4,4","13,6",00:24,"9,5","959,0",11,"954,7",00,56
2019-01-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4",Ip,"5,3",Varias,"15,5",15:16,26,"5,0","12,8",00:22,"6,1","955,5",00,"947,5",24,68
2019-02-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,0","4,5","5,2",23:59,"14,7",13:10,26,"5,0","17,8",02:31,"4,2","947,5",00,"941,8",24,62
2019-02-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,1","0,1","3,2",23:59,"11,0",13:55,32,"1,7","12,8",23:52,"4,0","957,3",24,"941,8",00,64
2019-02-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","0,0","3,2",Varias,"11,6",13:40,33,"5,6","14,2",03:55,"9,7","971,2",24,"957,3",00,16
2019-02-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","0,0","3,1",02:36,"13,0",14:22,34,"5,8","14,2",07:38,"9,7","976,3",Varias,"971,2",Varias,39
2019-02-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,6","0,0","6,3",06:31,"16,9",14:10,32,"4,4","10,3",09:18,"9,5","976,3",Varias,"974,9",Varias,55
2019-02-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,9","0,0","8,9",05:39,"16,9",Varias,31,"2,2","10,0",04:41,"9,7","975,9",Varias,"971,8",24,66
2019-02-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,3","0,0","9,1",Varias,"13,5",13:27,26,"1,9","7,5",00:17,"7,0","974,0",23,"970,6",06,78
2019-02-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,6","0,0","6,6",Varias,"16,6",12:55,31,"4,4","10,8",07:46,"9,4","973,9",00,"970,2",15,72
2019-02-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,5","0,0","7,7",04:55,"17,3",Varias,30,"2,2","11,4",00:46,"8,4","973,2",11,"970,4",Varias,81
2019-02-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,8","0,0","9,0",06:11,"16,6",15:21,26,"4,7","15,0",14:10,"7,3","970,6",00,"965,1",14,51
2019-02-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","7,5",Varias,"15,4",15:10,33,"3,9","9,2",02:21,"8,2","979,9",24,"970,3",00,68
2019-02-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","5,2",06:35,"15,9",13:26,31,"4,7","10,3",23:18,"10,1","981,8",11,"979,8",Varias,50
2019-02-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","7,1",23:30,"14,1",15:28,30,"3,3","11,4",01:28,"10,2","983,7",24,"979,8",03,67
2019-02-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,8","0,0","6,0",Varias,"15,7",13:10,30,"5,0","8,1",06:52,"10,4","984,9",11,"981,6",24,69
2019-02-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,5","0,0","7,4",00:00,"17,6",13:03,27,"2,5","8,1",00:44,"10,5","981,6",00,"979,1",17,43
2019-02-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,7","0,0","9,4",17:50,"18,0",12:44,30,"1,9","7,2",00:57,"10,6","980,6",12,"978,7",24,36
2019-02-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","6,7",Varias,"16,1",13:28,20,"2,5","5,8",14:24,"9,2","978,7",00,"975,2",Varias,83
2019-02-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","0,0","7,0",03:26,"13,9",13:50,13,"1,4","5,3",13:13,"8,8","975,3",00,"971,2",17,84
2019-02-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","7,5",05:34,"13,8",11:46,36,"2,5","5,8",03:38,"6,1","973,7",24,"971,8",Varias,81
2019-02-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,3","0,0","7,5",23:59,"15,1",14:20,23,"2,2","5,3",18:27,"3,1","977,5",24,"973,3",Varias,70
2019-02-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,7","0,0","7,2",02:41,"16,2",12:29,31,"1,9","10,3",22:38,"10,2","980,6",22,"977,5",Varias,74
2019-02-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,0","0,0","9,7",06:40,"22,2",15:04,32,"5,3","14,2",23:19,"10,4","980,4",00,"976,9",23,36
2019-02-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","0,0","8,8",23:59,"21,7",13:32,06,"3,3","9,4",02:46,"10,4","980,4",24,"976,7",14,55
2019-02-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","8,2",Varias,"15,8",11:20,06,"3,1","7,8",04:01,"10,3","983,1",12,"980,4",00,66
2019-02-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","6,8",06:37,"17,2",13:30,34,"2,2","7,8",23:19,"10,5","983,7",10,"980,6",24,68
2019-02-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,8","0,0","11,5",18:30,"18,2",12:36,29,"2,5","8,1",22:54,"10,4","980,9",11,"978,1",24,53
2019-02-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,0","0,0","12,2",02:32,"21,8",12:36,31,"4,2","12,5",03:49,"10,8","978,1",00,"974,7",Varias,49
2019-02-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,3","0,0","12,0",06:35,"20,6",12:14,31,"2,5","8,1",01:30,"10,3","976,6",11,"974,7",03,50
2019-03-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","9,2",Varias,"16,8",11:51,31,"3,9","10,3",03:49,"7,9","975,4",00,"971,0",17,74
2019-03-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,3","0,0","8,6",05:58,"18,0",12:54,22,"1,9","10,3",14:01,"8,3","974,0",23,"971,6",15,71
2019-03-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,9","0,0","9,3",Varias,"20,5",14:44,27,"6,1","12,5",19:20,"9,4","973,9",Varias,"967,0",24,42
2019-03-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4","0,0","9,3",Varias,"21,6",14:00,26,"4,4","14,4",04:33,"6,8","969,4",24,"965,1",06,51
2019-03-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","0,0","8,9",Varias,"18,2",13:19,19,"3,1","6,9",13:22,"7,6","969,6",11,"965,9",24,65
2019-03-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,0",Ip,"8,8",01:19,"13,3",14:07,25,"4,2","13,1",21:01,"0,0","965,9",00,"958,0",19,94
2019-03-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,8","0,0","7,9",05:35,"17,8",15:19,25,"3,3","11,4",07:17,"8,9","967,4",24,"959,1",00,50
2019-03-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,1","0,0","8,8",Varias,"17,4",Varias,27,"3,6","10,3",01:27,"9,9","977,5",24,"967,3",04,51
2019-03-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","0,0","8,5",01:57,"18,7",12:23,26,"3,9","11,9",10:29,"10,6","980,3",12,"977,5",00,49
2019-03-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,0","0,0","10,6",23:59,"21,4",12:38,32,"5,6","12,2",06:53,"9,8","979,5",00,"976,6",Varias,70
2019-03-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","9,3",20:20,"15,8",12:50,21,"5,0","13,3",13:47,"6,0","981,0",22,"976,4",04,83
2019-03-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,5","0,0","8,4",Varias,"16,6",12:57,20,"4,2","12,2",14:21,"6,0","980,7",Varias,"971,1",24,77
2019-03-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,5",Ip,"7,2",23:59,"11,8",01:09,21,"4,4","12,5",15:22,"0,2","975,0",24,"970,0",Varias,92
2019-03-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","5,4",Varias,"17,5",15:35,32,"5,8","16,1",23:09,"9,5","976,3",01,"973,2",Varias,52
2019-03-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,2","0,0","7,5",04:35,"19,0",14:24,32,"2,8","15,6",00:22,"10,2","975,1",Varias,"972,7",04,62
2019-03-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,2","0,0","8,7",05:25,"19,7",13:04,26,"3,9","11,4",23:29,"10,0","975,0",00,"967,3",24,60
2019-03-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4","0,0","10,2",23:59,"20,5",09:34,07,"3,6","13,6",11:19,"8,0","969,0",24,"964,7",07,59
2019-03-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,2","0,0","6,5",03:33,"15,9",12:50,33,"3,1","11,4",01:59,"9,4","973,9",20,"969,0",00,60
2019-03-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,2","0,3","7,4",05:36,"16,9",11:14,22,"3,9","8,9",14:33,"6,0","976,1",Varias,"972,2",Varias,59
2019-03-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,7","0,0","6,6",06:06,"16,8",11:32,33,"1,9","9,4",23:44,"10,1","979,0",22,"975,8",03,61
2019-03-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,2","0,0","8,2",05:34,"16,1",11:22,32,"3,6","9,7",00:00,"10,1","978,4",Varias,"977,2",16,46
2019-03-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","9,7",00:00,"19,6",11:34,03,"5,6","11,9",07:17,"9,9","978,6",10,"977,2",Varias,34
2019-03-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,0","12,3",02:35,"23,4",13:18,31,"3,3","9,7",23:08,"10,2","977,9",00,"974,7",Varias,22
2019-03-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,6","0,0","14,5",18:30,"22,6",Varias,34,"2,5","10,6",01:18,"10,3","974,7",Varias,"972,7",24,35
2019-03-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,0","0,0","10,3",21:40,"23,6",14:10,20,"3,9","10,8",15:13,"10,1","972,7",00,"967,5",15,51
2019-03-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,8","0,0","7,7",05:48,"19,9",11:20,18,"5,6","11,9",12:11,"10,3","973,9",24,"969,6",Varias,43
2019-03-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","8,0",05:09,"17,9",12:06,20,"3,6","9,4",12:30,"10,4","976,8",24,"973,9",00,48
2019-03-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0","0,0","9,3",Varias,"18,7",12:37,04,"3,1","8,6",03:51,"10,5","978,5",Varias,"976,8",Varias,41
2019-03-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,7","0,0","7,7",Varias,"17,7",Varias,31,"2,5","8,6",04:36,"10,4","978,9",10,"976,7",24,53
2019-03-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,4","0,0","6,9",02:38,"17,8",11:37,14,"2,8","7,2",12:36,"9,3","976,7",00,"971,1",24,69
2019-03-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","8,4",Varias,"15,7",11:35,07,"5,6","10,8",12:47,"3,6","971,1",00,"966,4",24,81
2019-04-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,2","0,0","9,1",Varias,"19,2",12:40,22,"2,8","6,7",16:59,"8,8","967,3",Varias,"965,3",05,49
2019-04-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,2","0,2","10,7",23:50,"17,8",10:45,21,"3,1","9,4",14:45,"5,3","967,0",00,"963,4",17,66
2019-04-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","9,0","6,6",Varias,"18,6",12:00,32,"3,6","11,4",16:39,"2,1","963,9",00,"953,5",17,89
2019-04-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","0,0","3,2",05:55,"15,1",13:50,28,"2,2","11,4",05:28,"11,3","955,9",22,"953,4",Varias,57
2019-04-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,0","5,4","7,6",01:45,"12,4",10:45,19,"6,7","13,3",13:48,"1,9","955,2",00,"950,4",23,88
2019-04-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,9","0,0","5,2",Varias,"14,6",15:20,31,"3,9","14,2",05:03,"9,4","955,3",21,"949,8",04,54
2019-04-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","1,6","6,9",05:53,"18,4",13:12,32,"5,6","12,5",06:11,"7,0","964,6",Varias,"953,7",04,62
2019-04-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,9",Ip,"8,7",01:54,"19,1",15:30,27,"4,4","10,8",03:35,"8,6","964,5",00,"961,4",16,53
2019-04-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,2","6,4","7,4",17:16,"15,1",10:53,31,"2,5","9,7",23:36,"2,2","962,0",00,"960,2",15,82
2019-04-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","2,7","8,2",04:20,"19,1",11:50,32,"5,0","12,8",03:25,"7,1","964,0",21,"959,6",05,56
2019-04-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,9","0,0","8,7",05:43,"19,1",12:04,32,"4,4","14,2",05:09,"6,8","965,6",24,"962,5",05,54
2019-04-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,2","0,0","9,6",04:09,"18,9",12:57,32,"5,0","11,9",03:16,"10,0","968,1",24,"964,6",04,59
2019-04-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,2","0,0","8,8",04:19,"19,6",13:37,33,"4,4","8,9",04:19,"11,6","968,5",10,"967,0",Varias,61
2019-04-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,8","0,0","9,8",02:24,"17,9",10:35,05,"2,8","7,5",06:16,"8,7","968,6",24,"965,1",04,71
2019-04-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,4","0,0","8,5",05:12,"16,2",14:45,08,"2,5","7,5",04:00,"8,5","969,3",Varias,"967,5",Varias,61
2019-04-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0","0,0","9,1",03:59,"18,9",11:43,13,"2,2","6,9",13:16,"6,5","971,8",20,"967,5",03,77
2019-04-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,2","0,0","10,1",Varias,"18,2",14:10,08,"1,9","8,1",23:53,"6,7","971,4",00,"968,6",Varias,78
2019-04-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,1",Ip,"9,9",04:20,"16,3",13:18,07,"8,3","19,7",16:13,"1,4","970,4",09,"966,4",14,74
2019-04-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","0,0","12,0",02:42,"18,4",09:31,07,"10,0","21,1",10:52,"5,9","973,4",21,"969,2",01,63
2019-04-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,7","0,1","11,4",19:12,"16,0",11:01,07,"9,7","20,8",10:26,"0,0","972,9",00,"967,5",23,49
2019-04-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,1","0,3","12,2",00:00,"18,0",13:57,06,"9,2","19,7",07:09,"0,9","967,8",00,"957,9",24,53
2019-04-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","2,2","11,2",23:05,"15,9",10:50,07,"9,4","19,2",15:48,"0,2","957,9",00,"949,4",24,70
2019-04-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","7,6","11,4",08:07,"19,0",13:43,03,"4,7","8,9",00:02,"5,0","954,3",24,"948,2",05,79
2019-04-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,2",Ip,"9,7",06:59,"16,8",Varias,24,"6,9","15,0",13:57,"11,4","963,0",Varias,"953,9",02,62
2019-04-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,9","0,6","10,7",23:59,"15,1",13:27,24,"6,4","14,7",04:35,"2,8","965,8",24,"961,1",Varias,86
2019-04-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","0,0","8,8",04:37,"21,5",14:41,30,"3,6","12,2",06:00,"11,9","975,3",24,"965,8",00,57
2019-04-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","0,0","9,9",05:05,"20,5",14:12,18,"2,8","7,2",13:56,"11,6","976,0",Varias,"974,4",16,62
2019-04-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,2","0,1","9,6",Varias,"14,7",12:15,19,"2,8","7,5",12:59,"0,7","975,3",00,"971,9",Varias,77
2019-04-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0",Ip,"10,5",04:01,"17,4",14:37,23,"3,3","8,6",15:46,"4,9","972,5",00,"968,7",17,79
2019-04-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,6","0,0","11,7",04:22,"19,4",13:24,22,"4,4","10,8",15:28,"7,9","969,7",00,"967,1",17,80
2019-05-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,6","0,0","11,0",03:18,"20,3",12:05,21,"7,2","11,4",21:18,"11,7","967,9",00,"965,6",Varias,71
2019-05-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8",Ip,"11,3",Varias,"20,2",11:36,28,"2,2","8,9",02:29,"6,5","967,6",Varias,"965,8",04,66
2019-05-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","28,8","7,9",20:10,"12,9",05:40,31,"3,1","7,8",23:52,"0,0","966,7",00,"962,2",15,92
2019-05-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,8","0,0","7,8",02:17,"19,9",13:48,32,"6,4","12,5",06:18,"12,7","963,3",00,"960,9",17,61
2019-05-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,3","0,0","9,1",05:33,"19,5",Varias,35,"3,9","12,2",09:34,"13,1","968,3",Varias,"961,9",00,42
2019-05-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","8,8",05:58,"16,5",Varias,20,"5,3","12,8",13:01,"11,4","970,4",21,"967,8",01,64
2019-05-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,2",Ip,"10,6",01:39,"13,7",Varias,25,"4,4","10,0",14:08,"0,3","970,0",00,"965,7",24,93
2019-05-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,7","0,1","12,9",Varias,"22,5",13:40,26,"4,2","12,2",15:16,"3,6","965,7",00,"957,5",Varias,71
2019-05-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,0","11,1",04:14,"20,6",14:00,22,"3,3","10,3",16:01,"11,1","964,4",Varias,"960,4",Varias,62
2019-05-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,4","0,4","13,9",23:59,"22,8",11:53,27,"1,4","10,6",19:02,"11,1","967,6",24,"962,9",Varias,66
2019-05-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,4","0,0","12,2",23:59,"20,6",Varias,20,"2,8","10,0",15:32,"9,0","973,6",Varias,"967,6",00,72
2019-05-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,9","0,0","11,0",04:38,"20,8",11:07,29,"4,7","9,4",23:04,"13,1","973,9",Varias,"971,5",Varias,58
2019-05-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,9","0,0","12,2",04:33,"19,6",Varias,18,"4,4","9,4",13:35,"12,6","972,4",00,"970,8",Varias,59
2019-05-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,6","0,0","13,4",00:07,"19,7",09:51,21,"4,2","10,8",13:38,"12,8","972,0",00,"966,6",24,66
2019-05-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","0,0","10,0",20:10,"20,4",10:26,08,"3,3","13,3",11:52,"12,1","967,0",21,"964,1",05,72
2019-05-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","1,1","11,9",00:00,"19,8",13:10,21,"3,9","11,7",15:02,"11,7","966,7",00,"958,5",24,54
2019-05-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,5","35,0","9,3",09:45,"13,7",Varias,01,"2,2","14,4",09:34,"0,4","959,8",22,"953,9",10,90
2019-05-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","1,0","8,8",04:56,"18,5",14:15,31,"5,0","9,2",04:29,"7,2","961,4",21,"958,9",16,77
2019-05-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,2","6,8","8,0",05:04,"16,3",10:30,31,"1,7","11,4",03:37,"5,8","963,0",22,"959,3",05,85
2019-05-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,4","0,0","9,3",Varias,"19,4",11:40,32,"5,3","12,8",05:46,"12,8","966,7",23,"961,8",04,70
2019-05-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,9","0,0","13,5",Varias,"22,3",13:49,22,"3,3","10,0",14:08,"13,1","969,2",22,"965,7",04,62
2019-05-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,9","0,0","13,5",Varias,"22,3",13:49,19,"3,1","7,2",12:50,"13,0","969,9",22,"968,4",Varias,67
2019-05-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,0","1,5","15,2",19:30,"22,9",10:53,21,"5,3","10,0",13:13,"10,5","969,7",00,"967,7",17,63
2019-05-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0","27,9","10,6",19:48,"17,3",00:51,28,"1,7","9,7",05:14,"0,0","968,0",00,"966,2",Varias,96
2019-05-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,6","0,9","12,1",00:11,"21,0",14:15,32,"6,9","11,9",09:30,"1,3","968,3",22,"965,9",04,67
