fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,sol
2013-01-01,8416,VALÈNCIA,VALENCIA,11,"14,2","0,0","9,3","19,2","6,1"
2013-01-02,8416,VALÈNCIA,VALENCIA,11,"12,3","0,0","7,6","17,0","5,9"
2013-01-03,8416,VALÈNCIA,VALENCIA,11,"10,2","0,0","4,5","16,0","4,5"
2013-01-04,8416,VALÈNCIA,VALENCIA,11,"13,4","0,0","6,3","20,5","8,7"
2013-01-05,8416,VALÈNCIA,VALENCIA,11,"14,8","0,0","7,2","22,5","8,7"
2013-01-06,8416,VALÈNCIA,VALENCIA,11,"14,8","0,0","7,2","22,5","8,8"
2013-01-07,8416,VALÈNCIA,VALENCIA,11,"14,2","0,0","6,0","22,3","8,7"
2013-01-08,8416,VALÈNCIA,VALENCIA,11,"13,0","0,0","7,1","19,0","8,7"
2013-01-09,8416,VALÈNCIA,VALENCIA,11,"10,6","0,0","6,2","15,0","5,0"
2013-01-10,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","11,5","22,8","8,6"
2013-01-11,8416,VALÈNCIA,VALENCIA,11,"13,5","0,0","8,2","18,8","8,7"
2013-01-12,8416,VALÈNCIA,VALENCIA,11,"13,0","0,0","7,0","19,0","7,4"
2013-01-13,8416,VALÈNCIA,VALENCIA,11,"13,2","0,0","9,5","16,8","8,7"
2013-01-14,8416,VALÈNCIA,VALENCIA,11,"11,6","0,0","8,7","14,5","1,2"
2013-01-15,8416,VALÈNCIA,VALENCIA,11,"12,5","0,0","9,0","16,0","1,8"
2013-01-16,8416,VALÈNCIA,VALENCIA,11,"13,1","0,0","10,0","16,2","0,2"
2013-01-17,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","13,0","21,4","5,7"
2013-01-18,8416,VALÈNCIA,VALENCIA,11,"17,3","0,0","13,1","21,5","0,9"
2013-01-19,8416,VALÈNCIA,VALENCIA,11,"16,9","0,5","15,8","18,0","0,7"
2013-01-20,8416,VALÈNCIA,VALENCIA,11,"13,7","0,0","10,6","16,8","3,9"
2013-01-21,8416,VALÈNCIA,VALENCIA,11,"14,6","0,0","10,7","18,6","9,0"
2013-01-22,8416,VALÈNCIA,VALENCIA,11,"10,7","1,6","6,4","15,0","3,2"
2013-01-23,8416,VALÈNCIA,VALENCIA,11,"10,8","0,0","6,7","15,0","4,9"
2013-01-24,8416,VALÈNCIA,VALENCIA,11,"14,3","3,2","10,0","18,6","7,8"
2013-01-25,8416,VALÈNCIA,VALENCIA,11,"13,0","0,0","8,4","17,5","8,0"
2013-01-26,8416,VALÈNCIA,VALENCIA,11,"15,6","0,0","10,3","21,0","8,8"
2013-01-27,8416,VALÈNCIA,VALENCIA,11,"13,8","0,0","8,2","19,4","3,0"
2013-01-28,8416,VALÈNCIA,VALENCIA,11,"15,2","0,0","10,4","20,0","7,1"
2013-01-29,8416,VALÈNCIA,VALENCIA,11,"11,5","0,0","5,2","17,8","7,7"
2013-01-30,8416,VALÈNCIA,VALENCIA,11,"15,6","0,0","6,5","24,8","7,7"
2013-01-31,8416,VALÈNCIA,VALENCIA,11,"17,5","0,0","11,6","23,4","9,0"
2013-02-01,8416,VALÈNCIA,VALENCIA,11,"18,0","0,6","11,0","25,1","9,2"
2013-02-02,8416,VALÈNCIA,VALENCIA,11,"14,3","0,0","11,0","17,6","9,0"
2013-02-03,8416,VALÈNCIA,VALENCIA,11,"13,2","0,0","8,6","17,7","9,3"
2013-02-04,8416,VALÈNCIA,VALENCIA,11,"12,9","0,0","5,2","20,6","9,2"
2013-02-05,8416,VALÈNCIA,VALENCIA,11,"16,2","0,0","9,1","23,3","8,8"
2013-02-06,8416,VALÈNCIA,VALENCIA,11,"14,8","0,0","11,2","18,5","8,5"
2013-02-07,8416,VALÈNCIA,VALENCIA,11,"11,6","0,0","8,8","14,4","8,8"
2013-02-08,8416,VALÈNCIA,VALENCIA,11,"12,1","0,0","7,0","17,2","3,0"
2013-02-09,8416,VALÈNCIA,VALENCIA,11,"11,2","0,0","7,0","15,5","9,5"
2013-02-10,8416,VALÈNCIA,VALENCIA,11,"10,6","0,0","8,6","12,6","0,6"
2013-02-11,8416,VALÈNCIA,VALENCIA,11,"12,7","0,0","8,4","17,0","7,1"
2013-02-12,8416,VALÈNCIA,VALENCIA,11,"12,4","0,0","7,2","17,5","5,7"
2013-02-13,8416,VALÈNCIA,VALENCIA,11,"13,0","0,0","7,0","19,0","8,0"
2013-02-14,8416,VALÈNCIA,VALENCIA,11,"16,2","0,0","11,0","21,5","9,7"
2013-02-15,8416,VALÈNCIA,VALENCIA,11,"14,8","0,0","8,1","21,4","8,6"
2013-02-16,8416,VALÈNCIA,VALENCIA,11,"12,0","0,0","7,6","16,4","6,2"
2013-02-17,8416,VALÈNCIA,VALENCIA,11,"14,2","0,2","12,0","16,5","5,3"
2013-02-18,8416,VALÈNCIA,VALENCIA,11,"14,2","0,0","10,4","18,0","8,1"
2013-02-19,8416,VALÈNCIA,VALENCIA,11,"13,0","3,4","12,0","13,9","0,0"
2013-02-20,8416,VALÈNCIA,VALENCIA,11,"14,0","0,0","9,5","18,4","6,3"
2013-02-21,8416,VALÈNCIA,VALENCIA,11,"14,6","0,0","9,8","19,5","4,4"
2013-02-22,8416,VALÈNCIA,VALENCIA,11,"17,7","0,0","14,0","21,4","8,9"
2013-02-23,8416,VALÈNCIA,VALENCIA,11,"10,6","0,0","9,2","12,0","7,0"
2013-02-24,8416,VALÈNCIA,VALENCIA,11,"9,5","0,0","5,0","14,0","8,8"
2013-02-25,8416,VALÈNCIA,VALENCIA,11,"8,8","0,0","3,9","13,8","6,5"
2013-02-26,8416,VALÈNCIA,VALENCIA,11,"8,4","0,0","4,3","12,4","9,0"
2013-02-27,8416,VALÈNCIA,VALENCIA,11,"8,2","11,7","4,3","12,2","3,9"
2013-02-28,8416,VALÈNCIA,VALENCIA,11,"8,9","72,2","6,6","11,2","0,0"
2013-03-01,8416,VALÈNCIA,VALENCIA,11,"7,9","2,6","4,0","11,8","0,3"
2013-03-02,8416,VALÈNCIA,VALENCIA,11,"11,0","0,0","5,9","16,0","9,7"
2013-03-03,8416,VALÈNCIA,VALENCIA,11,"10,6","0,0","6,6","14,6","1,5"
2013-03-04,8416,VALÈNCIA,VALENCIA,11,"11,6","23,0","10,0","13,3","0,0"
2013-03-05,8416,VALÈNCIA,VALENCIA,11,"13,9","17,7","11,8","16,0","1,1"
2013-03-06,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","11,8","22,6","9,1"
2013-03-07,8416,VALÈNCIA,VALENCIA,11,"17,0","1,7","15,2","18,8","1,8"
2013-03-08,8416,VALÈNCIA,VALENCIA,11,"19,3","0,0","15,4","23,2","8,4"
2013-03-09,8416,VALÈNCIA,VALENCIA,11,"18,0","0,0","13,7","22,4","7,3"
2013-03-10,8416,VALÈNCIA,VALENCIA,11,"16,7","0,0","12,6","20,8","8,9"
2013-03-11,8416,VALÈNCIA,VALENCIA,11,"16,2","0,0","11,4","21,0","8,4"
2013-03-12,8416,VALÈNCIA,VALENCIA,11,"15,6","0,0","12,0","19,3","5,3"
2013-03-13,8416,VALÈNCIA,VALENCIA,11,"12,7","0,0","10,4","15,0","6,5"
2013-03-14,8416,VALÈNCIA,VALENCIA,11,"11,8","0,0","7,0","16,6","10,4"
2013-03-15,8416,VALÈNCIA,VALENCIA,11,"13,0","0,0","6,4","19,7","10,7"
2013-03-16,8416,VALÈNCIA,VALENCIA,11,"13,3","0,0","9,4","17,2","2,6"
2013-03-17,8416,VALÈNCIA,VALENCIA,11,"11,2","3,0","10,0","12,4","3,6"
2013-03-18,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","11,9","22,4","10,8"
2013-03-19,8416,VALÈNCIA,VALENCIA,11,"13,4","0,0","8,6","18,1","7,3"
2013-03-20,8416,VALÈNCIA,VALENCIA,11,"16,2","0,0","10,5","22,0","10,6"
2013-03-21,8416,VALÈNCIA,VALENCIA,11,"15,6","0,0","9,2","22,0","9,6"
2013-03-22,8416,VALÈNCIA,VALENCIA,11,"16,6","0,0","9,5","23,6","10,7"
2013-03-23,8416,VALÈNCIA,VALENCIA,11,"16,9","0,0","12,5","21,3","7,5"
2013-03-24,8416,VALÈNCIA,VALENCIA,11,"15,6","0,0","9,6","21,6","4,4"
2013-03-25,8416,VALÈNCIA,VALENCIA,11,"16,3","0,0","10,8","21,8","7,5"
2013-03-26,8416,VALÈNCIA,VALENCIA,11,"20,4","0,0","16,6","24,3","0,0"
2013-03-27,8416,VALÈNCIA,VALENCIA,11,"20,2","0,0","16,5","23,9","7,5"
2013-03-28,8416,VALÈNCIA,VALENCIA,11,"20,2","0,0","15,7","24,8","8,1"
2013-03-29,8416,VALÈNCIA,VALENCIA,11,"19,4","0,0","17,0","21,8","1,1"
2013-03-30,8416,VALÈNCIA,VALENCIA,11,"20,8","0,0","17,2","24,4","11,1"
2013-03-31,8416,VALÈNCIA,VALENCIA,11,"17,5","0,0","14,4","20,6","0,8"
2013-04-01,8416,VALÈNCIA,VALENCIA,11,"19,0","0,0","15,5","22,6","11,0"
2013-04-02,8416,VALÈNCIA,VALENCIA,11,"17,4","0,0","12,7","22,0","10,7"
2013-04-03,8416,VALÈNCIA,VALENCIA,11,"15,0","1,1","10,4","19,6","7,8"
2013-04-04,8416,VALÈNCIA,VALENCIA,11,"17,0","0,0","11,2","22,8","9,9"
2013-04-05,8416,VALÈNCIA,VALENCIA,11,"14,5","12,1","12,8","16,2","3,0"
2013-04-06,8416,VALÈNCIA,VALENCIA,11,"11,8","0,0","5,5","18,0","8,3"
2013-04-07,8416,VALÈNCIA,VALENCIA,11,"12,8","0,0","7,0","18,5","6,8"
2013-04-08,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","12,3","22,2","2,4"
2013-04-09,8416,VALÈNCIA,VALENCIA,11,"17,7","0,0","12,8","22,6","2,3"
2013-04-10,8416,VALÈNCIA,VALENCIA,11,"20,8","0,0","16,0","25,6","9,3"
2013-04-11,8416,VALÈNCIA,VALENCIA,11,"22,2","0,0","16,8","27,5","10,3"
2013-04-12,8416,VALÈNCIA,VALENCIA,11,"21,3","0,0","16,0","26,6","11,3"
2013-04-13,8416,VALÈNCIA,VALENCIA,11,"16,4","0,0","11,8","21,0","11,0"
2013-04-14,8416,VALÈNCIA,VALENCIA,11,"14,8","0,0","11,6","18,1","8,8"
2013-04-15,8416,VALÈNCIA,VALENCIA,11,"17,0","0,0","11,9","22,0","10,6"
2013-04-16,8416,VALÈNCIA,VALENCIA,11,"16,8","0,0","12,6","21,1","8,7"
2013-04-17,8416,VALÈNCIA,VALENCIA,11,"16,8","0,0","12,4","21,3","10,3"
2013-04-18,8416,VALÈNCIA,VALENCIA,11,"16,2","0,0","12,5","20,0","8,8"
2013-04-19,8416,VALÈNCIA,VALENCIA,11,"17,8","0,0","14,6","20,9","7,2"
2013-04-20,8416,VALÈNCIA,VALENCIA,11,"14,8","0,0","11,2","18,4","11,2"
2013-04-21,8416,VALÈNCIA,VALENCIA,11,"14,3","0,0","10,4","18,2","10,0"
2013-04-22,8416,VALÈNCIA,VALENCIA,11,"14,4","0,0","10,4","18,5","7,7"
2013-04-23,8416,VALÈNCIA,VALENCIA,11,"15,0","0,0","10,6","19,4","11,1"
2013-04-24,8416,VALÈNCIA,VALENCIA,11,"15,2","5,7","10,9","19,5","10,6"
2013-04-25,8416,VALÈNCIA,VALENCIA,11,"14,9","23,3","12,6","17,2","0,0"
2013-04-26,8416,VALÈNCIA,VALENCIA,11,"17,0","9,1","14,0","20,0","2,8"
2013-04-27,8416,VALÈNCIA,VALENCIA,11,"13,8","16,3","12,2","15,4","0,0"
2013-04-28,8416,VALÈNCIA,VALENCIA,11,"9,1","15,5","7,2","11,0","0,0"
2013-04-29,8416,VALÈNCIA,VALENCIA,11,"11,8","7,0","8,9","14,6","2,0"
2013-04-30,8416,VALÈNCIA,VALENCIA,11,"12,8","0,3","8,0","17,5","7,4"
2013-05-01,8416,VALÈNCIA,VALENCIA,11,"14,0","0,0","8,6","19,3","10,4"
2013-05-02,8416,VALÈNCIA,VALENCIA,11,"15,6","0,0","9,8","21,5","11,5"
2013-05-03,8416,VALÈNCIA,VALENCIA,11,"15,4","0,0","11,2","19,5","11,5"
2013-05-04,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","11,4","23,0","11,5"
2013-05-05,8416,VALÈNCIA,VALENCIA,11,"17,2","0,0","11,5","22,8","10,5"
2013-05-06,8416,VALÈNCIA,VALENCIA,11,"17,8","0,0","12,5","23,2","10,9"
2013-05-07,8416,VALÈNCIA,VALENCIA,11,"24,3","0,0","15,8","32,8","7,1"
2013-05-08,8416,VALÈNCIA,VALENCIA,11,"24,6","0,0","19,5","29,6","3,2"
2013-05-09,8416,VALÈNCIA,VALENCIA,11,"21,4","0,0","19,3","23,5","10,6"
2013-05-10,8416,VALÈNCIA,VALENCIA,11,"19,4","0,0","16,2","22,5","11,5"
2013-05-11,8416,VALÈNCIA,VALENCIA,11,"18,2","0,0","14,8","21,7","6,0"
2013-05-12,8416,VALÈNCIA,VALENCIA,11,"18,2","0,0","15,1","21,4","10,1"
2013-05-13,8416,VALÈNCIA,VALENCIA,11,"18,1","0,5","14,2","22,0","10,6"
2013-05-14,8416,VALÈNCIA,VALENCIA,11,"19,3","1,2","16,0","22,6","7,7"
2013-05-15,8416,VALÈNCIA,VALENCIA,11,"20,4","1,9","15,6","25,2","3,7"
2013-05-16,8416,VALÈNCIA,VALENCIA,11,"17,8",Ip,"12,9","22,6","6,4"
2013-05-17,8416,VALÈNCIA,VALENCIA,11,"17,6","4,5","13,2","22,0","4,4"
2013-05-18,8416,VALÈNCIA,VALENCIA,11,"16,2","0,0","11,5","21,0","10,2"
2013-05-19,8416,VALÈNCIA,VALENCIA,11,"17,8","0,0","12,3","23,2","9,5"
2013-05-20,8416,VALÈNCIA,VALENCIA,11,"15,9","0,0","13,2","18,6","6,0"
2013-05-21,8416,VALÈNCIA,VALENCIA,11,"15,5","0,0","11,6","19,4","6,0"
2013-05-22,8416,VALÈNCIA,VALENCIA,11,"20,4","0,0","12,0","28,9","10,9"
2013-05-23,8416,VALÈNCIA,VALENCIA,11,"19,3","0,0","14,5","24,1","11,5"
2013-05-24,8416,VALÈNCIA,VALENCIA,11,"16,5","0,0","13,2","19,8","10,7"
2013-05-25,8416,VALÈNCIA,VALENCIA,11,"16,0","0,0","11,9","20,1","11,5"
2013-05-26,8416,VALÈNCIA,VALENCIA,11,"17,1","0,0","14,2","20,0","9,0"
2013-05-27,8416,VALÈNCIA,VALENCIA,11,"17,3","1,7","15,0","19,6","0,7"
2013-05-28,8416,VALÈNCIA,VALENCIA,11,"19,4","0,0","12,5","26,2","7,3"
2013-05-29,8416,VALÈNCIA,VALENCIA,11,"20,2","2,5","14,8","25,5","8,3"
2013-05-30,8416,VALÈNCIA,VALENCIA,11,"18,8","0,0","12,0","25,5","11,6"
2013-05-31,8416,VALÈNCIA,VALENCIA,11,"20,7","0,0","16,5","24,9","9,5"
2013-06-01,8416,VALÈNCIA,VALENCIA,11,"20,0","0,0","14,3","25,6","11,7"
2013-06-02,8416,VALÈNCIA,VALENCIA,11,"19,6","0,0","15,6","23,5","11,6"
2013-06-03,8416,VALÈNCIA,VALENCIA,11,"19,2","0,0","14,8","23,6","11,7"
2013-06-04,8416,VALÈNCIA,VALENCIA,11,"20,0","0,0","16,5","23,5","10,8"
2013-06-05,8416,VALÈNCIA,VALENCIA,11,"19,8","0,0","17,0","22,6","6,4"
2013-06-06,8416,VALÈNCIA,VALENCIA,11,"20,4","0,0","17,1","23,6","10,6"
2013-06-07,8416,VALÈNCIA,VALENCIA,11,"20,0","0,0","17,0","23,0","7,1"
2013-06-08,8416,VALÈNCIA,VALENCIA,11,"21,4","0,0","16,8","26,0","11,2"
2013-06-09,8416,VALÈNCIA,VALENCIA,11,"22,5","0,0","17,2","27,8","10,3"
2013-06-10,8416,VALÈNCIA,VALENCIA,11,"23,8","0,0","18,5","29,1","11,1"
2013-06-11,8416,VALÈNCIA,VALENCIA,11,"21,4","0,0","19,2","23,6","10,5"
2013-06-12,8416,VALÈNCIA,VALENCIA,11,"23,6","0,0","19,2","28,0","11,3"
2013-06-13,8416,VALÈNCIA,VALENCIA,11,"22,8","0,0","18,8","26,8","11,3"
2013-06-14,8416,VALÈNCIA,VALENCIA,11,"23,2","0,0","20,3","26,0","11,3"
2013-06-15,8416,VALÈNCIA,VALENCIA,11,"22,6","0,0","19,1","26,0","11,4"
2013-06-16,8416,VALÈNCIA,VALENCIA,11,"23,2","0,0","19,0","27,4","11,4"
2013-06-17,8416,VALÈNCIA,VALENCIA,11,"23,2","3,1","18,8","27,5","7,7"
2013-06-18,8416,VALÈNCIA,VALENCIA,11,"24,6","0,0","21,4","27,8","7,8"
2013-06-19,8416,VALÈNCIA,VALENCIA,11,"22,5","0,0","17,8","27,2","7,0"
2013-06-20,8416,VALÈNCIA,VALENCIA,11,"21,1","0,0","17,6","24,6","11,3"
2013-06-21,8416,VALÈNCIA,VALENCIA,11,"21,4","7,0","17,7","25,0","6,8"
2013-06-22,8416,VALÈNCIA,VALENCIA,11,"20,7","0,0","16,3","25,1","11,2"
2013-06-23,8416,VALÈNCIA,VALENCIA,11,"23,2","0,0","18,4","28,0","10,9"
2013-06-24,8416,VALÈNCIA,VALENCIA,11,"22,3","0,0","20,2","24,4","9,3"
2013-06-25,8416,VALÈNCIA,VALENCIA,11,"21,8","0,0","18,8","24,8","10,6"
2013-06-26,8416,VALÈNCIA,VALENCIA,11,"21,9","0,0","19,0","24,8","10,5"
2013-06-27,8416,VALÈNCIA,VALENCIA,11,"22,2","0,0","18,8","25,7","9,2"
2013-06-28,8416,VALÈNCIA,VALENCIA,11,"21,6","0,0","18,2","25,0","10,9"
2013-06-29,8416,VALÈNCIA,VALENCIA,11,"22,5","0,0","18,0","27,0","11,4"
2013-06-30,8416,VALÈNCIA,VALENCIA,11,"22,6","0,0","18,0","27,1","11,5"
2013-07-01,8416,VALÈNCIA,VALENCIA,11,"22,7","0,0","18,4","27,0","10,4"
2013-07-02,8416,VALÈNCIA,VALENCIA,11,"23,2","0,0","19,3","27,0","9,8"
